350,Alters- und Versicherungsamt,"56,244,431.14",11%,,"23,493,187.06",9%,,"32,751,244.08",,"32,330,419.84",1%
,,,,,,,,,,,
360,Schulzahnmedizinischer Dienst,"5,808,101.41",1%,,"4,481,250.61",2%,,"1,326,850.80",,"1,553,852.48",-15%
,,,,,,,,,,,
370,Gesundheitsdienst,"5,558,981.96",1%,,"923,046.00",0%,,"4,635,935.96",,"4,304,001.96",8%
,,,,,,,,,,,
380,Sportamt,"27,979,943.60",6%,,"6,397,650.00",2%,,"21,582,293.60",,"21,615,000.63",-0%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1300,"Direktion für Bildung, Soziales und Sport (BSS)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,,,,,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2013,,2012,2011,,2010,,,
,Bruttokosten,,"77,576,111.46",,"80,568,109.35","73,002,005.24",,"62,101,726.68",,,
,,,,,,,,,,,
,Erlöse,,"140,171,387.34",,"135,062,213.70","127,971,462.40",,"148,694,246.88",,,
,,,,,,,,,,,
,Nettoerlös,,"-62,595,275.88",,"54,494,104.35","54,969,457.16",,"86,592,520.20",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,180.7%,,167.6%,175.3%,,239.4%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produktegruppe,Bruttokosten 2013,,,Erlös 2013,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
PG300100,Leistungen für Politik und Verwaltungsführung (light),"1,489,617.00",2%,,"21,547.00",0%,,"-1,468,070.00",,"-1,608,448.00",-9%
,,,,,,,,,,,
PG300200,Koordinationsstelle Sucht,"470,443.00",1%,,"212,428.00",0%,,"-258,015.00",,"-254,707.00",1%
,,,,,,,,,,,
PG300300,Zentrale Dienste (light),"69,355,046.60",89%,,"134,142,410.00",96%,,"64,787,363.40",,"56,896,829.75",14%
,,,,,,,,,,,
PG300400,Kompetenzzentrum Integration,"6,261,004.86",8%,,"5,795,002.34",4%,,"-466,002.52",,"-539,570.40",-14%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300100 Leistungen für Politik und Verwaltungsführung (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2013,2012,,2011,2010,,,,,
,Bruttokosten,"1,489,617.00","1,629,448.00",,"1,477,665.21","1,499,297.84",,,,,
,,,,,,,,,,,
,Erlöse,"21,547.00","21,000.00",,"31,266.25","25,951.95",,,,,
,,,,,,,,,,,
,Nettokosten,"1,468,070.00","1,608,448.00",,"1,446,398.96","1,473,345.89",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,1.4%,1.3%,,2.1%,1.7%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2013,,,Erlös 2013,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
P300110,Führungsunterstützung,"1,489,617.00",100%,,"21,547.00",100%,,"1,468,070.00",,"1,608,448.00",-9%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300100 Leistungen für Politik und Verwaltungsführung (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2013,Soll 2012,,Ist 2011,Ist 2010,,Ist 2009,Kommentar,,
,Keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Anzahl vom Gemeinderat verabschiedeter parlamentarische Vorstösse (P110),,37,,50,85,,76,Siehe Bemerkungen,,
,,,,,,,,,,,
,2) Fristgerecht beim Gemeinderat eingereichte parlamentarische Vorstösse und Aufträge (P110),,98%,,96%,84%,,91%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300200 Koordinationsstelle Sucht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2013,2012,,2011,2010,,,,,
,Bruttokosten,"470,443.00","525,245.00",,"272,901.20","291,506.60",,,,,
,,,,,,,,,,,
,Erlöse,"212,428.00","270,538.00",,"11,199.80","45,668.05",,,,,
,,,,,,,,,,,
,Nettokosten,"258,015.00","254,707.00",,"261,701.40","245,838.55",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,45.2%,51.5%,,4.1%,15.7%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2013,,,Erlös 2013,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
P300210,Schadenverminderung / Überlebenshilfe,"51,059.40",11%,,"1,869.84",1%,,"49,189.56",,"50,560.04",-3%
,,,,,,,,,,,
P300220,Therapie,"25,529.76",5%,,934.92,0%,,"24,594.84",,"25,280.00",-3%
,,,,,,,,,,,
P300230,Prävention,"25,529.76",5%,,934.92,0%,,"24,594.84",,"25,280.00",-3%
,,,,,,,,,,,
P300240,Dienstleistung/Koordination,"368,324.08",78%,,"208,688.32",98%,,"159,635.76",,"153,586.96",4%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300200 Koordinationsstelle Sucht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2013,Soll 2012,,Ist 2011,Ist 2010,,Ist 2009,Kommentar,,
,1) Anzahl Sitzungen Koordinationsgremien Suchtpolitik (P240),mind. 12,mind. 12,,14,12,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,2) Anzahl Veranstaltungen für Nachbarschaft der Kontakt- und Anlaufstelle für Drogenabhängige (pro Standort) (P210),mind. 1,mind. 1,,2,2,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,3) Durchführung Suchtforum (P210-240),ja,ja,,ja,nein,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,4) Beantwortung von Schreiben / Anrufen aus der Bevölkerung (nach Eintreffen bei der Koordinationsstelle Sucht) (P240),max. 7 Arbeitstage,max. 7 Arbeitstage,,6 Arbeitstage,6 Arbeitstage,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300200 Koordinationsstelle Sucht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Anzahl AVR1-Aktionen (P240),,2,,2,13,,10,,,
,,,,,,,,,,,
,2) Anzahl Meldungen suchtmittelabhängiger Jugendlicher durch die Kantonspolizei (P230),,17,,23,,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,3) Anzahl Meldungen suchtmittelabhängiger Erwachsener durch die Kantonspolizei (P230),,29,,43,,,,"Neu ab 2010
Siehe Bemerkungen",,
,,,,,,,,,,,
,4) Anzahl Anrufe beim Spritzentelefon (P210),,54,,78,,,,"Neu ab 2010 (bisher im Jahresbericht, Band 3, Statistik)",,
,,,,,,,,,,,
,5) Anzahl Benutzende der Kontakt -und Anlaufstelle für Drogenabhängige (Ø) (P210),,200-220,,220-250,,,,"Neu ab 2010, vorher: Auslastung der Kontakt- und Anlaufstelle für Drogenabhängige ",,
,,,,,,,,,,,
,6) Anzahl schriftliche Eingaben zur Suchtthematik (P240),,10,,14,,,,Neu ab 2010,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300300 Zentrale Dienste (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2013,2012,,2011,2010,,,,,
,Bruttokosten,"69,355,046.60","72,306,845.95",,"66,752,081.10","56,436,100.47",,,,,
,,,,,,,,,,,
,Erlöse,"134,142,410.00","129,203,675.70",,"123,936,553.73","145,261,922.58",,,,,
,,,,,,,,,,,
,Nettoerlös,"-64,787,363.40","56,896,829.75",,"57,184,472.63","88,825,822.11",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,193.4%,178.7%,,185.7%,257.4%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2013,,,Erlös 2013,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
P300310,Finanzwesen,"2,298,639.60",3%,,"335,200.00",0%,,"-1,963,439.60",,"-1,992,133.00",-1%
,,,,,,,,,,,
P300315,Lastenausgleich Sozialhilfe,"64,983,000.00",94%,,"133,580,610.00",100%,,"68,597,610.00",,"60,851,842.00",13%
,,,,,,,,,,,
P300320,Personalwesen,"1,581,187.00",2%,,"222,300.00",0%,,"-1,358,887.00",,"-1,466,237.25",-7%
,,,,,,,,,,,
P300330,Informatikkoordination,"178,380.00",0%,,"1,500.00",0%,,"-176,880.00",,"-182,157.00",-3%
,,,,,,,,,,,
P300350,Ausbildungswesen,"313,840.00",0%,,"2,800.00",0%,,"-311,040.00",,"-314,485.00",-1%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300300 Zentrale Dienste (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
300,"Direktionsstabsdienste, Koordinationsstelle Sucht und Kompetenzzentrum Integration",,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG300300 Zentrale Dienste (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2013,Soll 2012,,Ist 2011,Ist 2010,,Ist 2009,Kommentar,,
,Keine,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Anzahl Stelleneinheiten Direktionsfinanzdienst (P310),,16.2,,16.2,19.75,,19.75,,,
,,,,,,,,,,,
,2) Anzahl vom Direktionsfinanzdienst Betreute (direktionsintern) (P310),,291,,288,263,,233,,,
,,,,,,,,,,,
